order_id,product_id,customer_id,quantity,total_price,order_date
629108,58,3526c147-291e-4b19-aca4-9ce085ccb92a,4,130.17,2025-02-28
834837,62,df73687b-01ba-48a4-b262-febc84d07286,2,354.14,2025-03-02
146642,94,c5f164dc-3f3f-4f0a-b1cc-22fafff97049,5,90.44,2025-01-16
382837,87,04b44f08-1cb3-4278-ae51-b996ae854244,1,388.01,2025-02-04
623751,74,8e9c4b30-1c04-4925-9fae-457ac4cd622c,3,441.39,2025-04-21
434663,23,68e806f5-d730-4245-a1e2-d786666c7e66,3,196.31,2025-07-02
254108,78,299338bf-cc40-4ba7-8801-ae8a82a5927f,2,478.82,2025-02-07
392994,44,79f9c942-3933-4071-a332-100f48d90558,2,158.32,2025-05-06
813204,68,6153837e-a353-41c9-840a-d9ce9cb129f1,1,432.67,2025-03-29
651694,8,d490c299-f648-424d-9f83-585864acccaa,5,190.96,2025-02-20
613584,51,5b65fd38-aa05-40ae-8dbc-db3519ff542b,3,498.81,2025-03-09
299253,91,44ebc443-1c6b-44e8-976e-6160eb8f5244,4,40.38,2025-02-06
571729,46,e2560a45-043b-42bf-a5b8-341d244e34f4,3,29.18,2025-04-04
340548,20,151a7034-92db-45a2-b76a-7af978bc33e1,4,176.3,2025-06-18
320823,57,9787fa49-8d93-421b-9700-d37081656365,1,76.38,2025-04-01
819223,82,c08b0299-f682-4fa5-826c-081b710ffd1a,2,303.84,2025-02-23
251285,15,1fa604f4-c545-4863-a7b5-b9abb0536d5d,5,497.42,2025-06-02
651353,93,4edc9f32-25d6-4de3-ae42-4c1144b87e58,1,459.42,2025-03-07
411993,53,decf0370-6e15-4422-9aab-e07be611dd4c,2,150.95,2025-04-18
978359,70,a6ce01e2-e3dd-4827-9c22-e5ba7504f253,3,386.5,2025-01-27
610996,20,45f7963a-749e-4ffd-9a9f-aca4aecf33ca,4,326.34,2025-04-27
658419,11,dbea68b4-b165-4e6c-be3a-e8f2073481bf,4,151.31,2025-02-23
855905,80,57432796-cac0-43ec-ad66-1c0ac8d2b49a,3,12.9,2025-07-09
297433,86,7f4108fb-1c1b-4261-b89d-187f1d180f75,3,62.82,2025-05-19
170463,8,21bf4f43-b717-45ec-8633-03f9fd13e260,5,364.96,2025-07-08
444834,99,d2713e95-a900-4cca-86f9-751a5414fc65,1,361.57,2025-04-23
690435,53,09efd71b-62c5-4498-bb2c-e5b686b3db09,2,71.15,2025-04-26
740118,62,e34c50b3-8e28-4672-8468-55ba615fdaa3,5,314.99,2025-03-01
269879,75,31451bea-fc48-4d07-9101-0c52711e8074,3,327.64,2025-04-17
588801,81,e4cc640c-641c-45e6-b67e-f7cb577bf670,4,242.48,2025-05-15
962653,53,d605b6b0-9f6f-4583-aad8-fe623b4d8852,2,223.75,2025-01-25
212810,29,6e1f3687-873f-4dac-8d1d-b559bf6da2fa,5,131.65,2025-03-09
126580,15,34cfb932-d8be-476c-9828-b267fa4924af,5,149.11,2025-05-17
455507,11,b6ffd500-b44e-4286-8e3f-7d3ad9f28c26,5,408.93,2025-05-02
570040,22,9ab7ea86-b1fe-4185-9a7c-dfe6c0f122f9,2,458.08,2025-01-15
841143,21,1d42ba37-6105-4dac-8dc8-d1f9e3a05177,4,54.14,2025-06-20
512424,21,0032fad7-03cf-4886-b443-2973218734c4,1,99.6,2025-01-30
613702,92,e63da987-50c0-4dad-8c04-1f8040735970,4,417.5,2025-03-15
400918,83,4d7d2624-8bb7-478d-9715-707aab05036b,3,32.0,2025-01-20
879699,33,45508d9d-8a7b-40f8-a926-bfc91b5ba649,3,42.79,2025-06-16
151132,95,ab972a4d-20ee-44eb-ae9c-5f167303e086,3,422.91,2025-04-01
930676,6,4a1d918a-98f1-4ddd-866a-17b1bd1b4ef3,2,224.0,2025-06-25
162941,48,48d0ca7f-d03c-4414-b8e7-483ded3aedbd,2,490.23,2025-05-11
547038,34,717500e9-5f33-4fe4-8860-31d02d084be0,3,308.95,2025-02-08
645196,52,03d81529-9f9c-4b3a-a517-a24bc88db021,1,412.11,2025-06-20
952564,98,c5989c10-fcde-4062-b432-2107e0754697,1,21.0,2025-07-08
420391,78,140fb280-ee92-4b0f-8245-5e033346f0e8,3,353.94,2025-02-10
185499,67,b29ceb7d-28a5-45ed-9d6a-762ae920e3e8,2,490.42,2025-05-06
489043,51,dfebd1ae-0d33-47ed-9d28-8d2f817d1be5,4,139.4,2025-04-18
393097,8,b9ff54bf-389f-4f0b-9801-9b3f45f5f6d2,3,20.78,2025-06-16
274546,95,a7e3d325-0555-4df4-9679-f6e75ba53873,2,31.99,2025-03-30
251217,17,75466108-7e3b-4da2-9beb-5e3729822f46,2,390.8,2025-02-17
571446,99,3d6299e7-0701-4975-9984-1a953b228c0f,5,446.37,2025-05-02
515108,24,5d123c97-4173-4498-88ba-df3ca77a9b50,5,272.48,2025-05-23
712837,27,b9332292-3d54-45ea-96ad-645d004603b4,4,443.51,2025-03-11
306843,4,12844723-66d8-4a39-8775-71a97e5bcdf0,1,404.99,2025-05-16
707463,43,e4de60e4-a267-4678-8742-a9310fa06a93,5,367.63,2025-01-21
299723,75,b2d7765a-14e2-468f-a8fe-387d891f0cfc,1,288.9,2025-03-23
739346,32,7e0fbe50-f346-4705-ae94-cc264d09ab05,3,51.97,2025-05-21
333677,16,4fdb00b4-4e47-4881-b8fa-09f4e162cb44,4,331.82,2025-03-10
438031,9,c617505b-d156-49dc-b350-f3649d75f1be,3,27.31,2025-04-12
412650,94,4b190416-1913-4011-aeb4-fe6966c55bcb,5,366.44,2025-04-02
396268,29,0d29d79c-4845-451c-9588-a0002e2bfbfe,3,186.56,2025-06-09
180861,61,185fb160-efd4-4b2e-922c-9a306c6a0795,4,232.06,2025-07-02
173027,14,e8ec8c84-80aa-4ca1-a3ce-441683b0ce64,3,113.2,2025-06-11
912643,43,29a49795-f4d8-4523-8ba3-7b8aa3e0c7ea,2,482.29,2025-06-04
692913,99,0b48eeae-d26f-4c78-ac89-5b0e319d4134,5,144.89,2025-02-28
364929,84,fabee68b-b8d6-4788-b55b-82a78dfcc69f,5,84.39,2025-05-13
297424,74,7c187068-7bb1-46fc-97a3-bb2a85ec4427,5,370.32,2025-05-13
233102,25,18b9487e-ef81-4e06-8cf0-193d1449d003,4,271.48,2025-04-01
470892,19,8e1fc65e-94da-4188-b979-a05d975831c8,3,337.32,2025-02-05
290825,33,24054425-62b7-4468-9c5f-86ce883dcd2a,1,180.63,2025-06-07
588383,83,e24ab7ce-9a08-4529-b77f-e2faac82a6a9,2,82.67,2025-06-18
930862,42,5ed22e89-9152-40d5-b0f7-a6fcdca1101d,5,172.41,2025-03-06
543748,43,297b0170-9bd6-4763-a511-21349676caab,1,279.3,2025-03-24
298657,22,c509de82-25bc-4b09-bd18-e65b19ed0cc1,1,163.89,2025-04-21
910058,64,f586d3dc-cdab-4ceb-8c3c-a865eea7a432,2,328.75,2025-07-12
329926,35,e875e8bb-a0cc-4b77-8d67-ddb8047b9425,4,126.47,2025-04-01
226563,94,c7bc8dee-b816-43b8-b52e-8ebbdc809a72,1,85.01,2025-02-09
889084,50,31ab3a6f-d2a9-49f5-8ce9-5b7695fa687c,5,274.89,2025-05-05
689792,81,e29a382b-95fd-4296-8168-a1510fea99da,4,422.48,2025-05-04
700152,22,23292b5f-f97b-438c-9133-d26753f242ba,2,101.3,2025-06-12
554374,80,4c363f47-9462-49b7-9a69-635be766fa2b,2,191.04,2025-03-13
567245,94,081cde8c-95e6-4496-8d6a-23bc6fea9e4f,4,126.65,2025-04-22
599499,74,df210cf6-4d64-478c-9ae5-46185ca04b4b,5,142.22,2025-01-20
557456,37,7edab5ed-72f5-4e2f-8b00-fb5a79903293,1,263.95,2025-04-20
515558,82,d188593e-937e-4deb-916a-ea28d80ca8e2,5,186.39,2025-01-20
195361,38,997e08b9-9353-4cb0-b058-acf59e993aae,1,458.46,2025-03-31
611275,82,3368c234-fa8f-444e-89b7-e5b78924398b,5,26.17,2025-02-11
392543,2,5e4a4dd8-acdf-4699-b9f9-5f891b5f7cbe,3,158.94,2025-05-18
171163,76,b675d11b-ede9-4bb6-8a12-d47d7fbe3aed,1,288.96,2025-07-11
235352,68,8f59650d-c466-4347-8469-3f1ddf410062,5,308.69,2025-02-04
613026,32,e56a563c-678a-4613-b840-8acf93da2e37,4,288.37,2025-06-28
176268,60,83d2835d-e004-4302-ab30-c98048bc2af7,2,198.44,2025-05-23
313729,31,7322f5f8-f79c-4669-9ff7-12a0964691cc,3,336.51,2025-05-09
424197,21,183272b7-89d7-42b0-96b9-a227462583f5,5,81.1,2025-01-16
673682,52,22a73480-5907-4924-9c8a-100f3924243d,3,441.07,2025-04-29
157532,91,185ac00d-f00f-403b-af77-a495d3233b32,1,268.74,2025-05-04
771645,9,d5dcc51c-76ee-49ad-bbad-2776a3cf3cc2,3,188.53,2025-05-20
364257,100,4100d342-a712-43f7-97d3-65ba8cdf9fa7,5,71.61,2025-04-24
601030,17,f1394c0a-b55f-4b04-9503-21ee22ca9eae,1,265.17,2025-06-23
331854,90,82b91165-d64d-40ac-a819-27a35203a4cc,3,46.14,2025-04-25
561622,1,d6fd91e0-790d-4f39-ac4e-88cfd426ac18,5,278.38,2025-06-26
847877,72,9c3c83f9-b650-4da8-a0c6-d4c68da3aad4,2,77.3,2025-05-05
900278,49,a4a373de-3ebf-411d-aa0d-e74fc8d379bc,2,388.34,2025-06-01
481863,60,10e5e9ea-a0f4-460a-bac1-43e8d64c2f39,2,461.7,2025-04-26
414442,14,a8e157d2-aec8-460c-b587-cc53406799df,2,282.08,2025-06-03
905908,44,0f6c2e8a-48e8-4238-956d-bf177b2f0802,5,21.66,2025-02-09
257292,73,370481f6-7fb9-4ef5-ac6c-6cfe1112874f,1,466.89,2025-03-11
909107,91,496fdbf4-5812-4487-b80f-c142a2fe4650,2,145.57,2025-05-08
405955,94,ebab0bf5-276f-4b2a-bd67-e5696f2d222b,5,201.92,2025-02-19
122680,100,3afaee74-bd84-458b-994c-e88cee1350ad,5,149.24,2025-02-06
467131,99,38bf3333-a938-4475-946f-280a41976d73,4,140.41,2025-07-02
773880,73,9ee3f458-805c-4949-b2f7-5cf4767f1f5e,2,43.53,2025-04-06
143246,25,040a839a-2a26-4984-89e2-f92e4d032dce,2,325.35,2025-04-20
833617,15,d638f524-e3ac-4cb1-8a25-54b46eb32e99,3,340.56,2025-03-10
774348,88,04be9803-b72b-4ca3-9a97-fe80caa4d320,1,108.41,2025-04-01
559012,44,9755fd44-0ffa-43c2-8bc6-276db9943578,4,453.57,2025-03-24
808248,79,06f43312-4cdb-446f-946e-8ac454731e06,5,449.04,2025-03-22
986563,74,b032c02f-de80-41a8-a424-61d0a8a82d08,1,415.95,2025-07-10
335523,10,247e5ac9-5bef-4b36-84ae-3d9d64dabd54,1,246.88,2025-02-24
790561,26,ef9fcb87-ed71-40d5-8cd0-85107a6c90b4,2,46.97,2025-05-02
156342,12,259c6a30-8f39-4718-a28a-a72dd3249340,2,129.68,2025-02-07
610424,64,b8832303-c7bc-4e95-8027-6ef3bb4a7fd8,5,139.97,2025-02-19
352357,37,74103896-0e8a-4c9d-9142-05c096df1e04,3,450.46,2025-01-16
643913,2,e6e13815-fc58-4f57-8cc4-cf0f18f89863,5,228.38,2025-04-04
889480,85,5ecd7ed4-309f-4f23-9055-561f0cd88385,1,130.53,2025-04-04
147084,71,213d4f76-54ba-4c31-bc94-4cb16bbbe435,5,363.57,2025-03-31
869751,25,84ce1d85-5633-439c-bbf8-9a665d01a08a,5,109.44,2025-03-01
962283,85,ed56d8dd-c8e4-44ef-af31-9f1e153c881a,2,413.93,2025-03-17
178714,56,014328da-30ba-44b1-b34d-083f5ef98b9f,3,98.17,2025-06-23
892831,7,7ecea10d-7266-4300-b4a3-a59e152cec57,2,366.87,2025-05-05
492960,41,e915b2e9-3373-47b8-8395-e72126a67934,1,190.45,2025-04-30
386916,70,d3144058-f184-4ecc-956c-cee78f39fc6d,2,46.39,2025-01-21
542206,42,1161ed9e-5206-4039-b083-532079eb6e3d,2,497.06,2025-03-15
767608,78,4a7c05c7-3b48-4b00-bd62-e591459c78a0,2,256.03,2025-03-17
825435,87,387e7d61-9603-4fab-8df6-7a43061fbe25,2,91.86,2025-07-03
848937,45,cadeef54-87a0-4375-83a2-30510ce43c24,3,155.17,2025-04-15
358381,25,aec4312c-6b80-4471-b6e9-acdde58ce078,5,156.49,2025-07-04
671807,76,2af7a8f3-8774-422c-92c6-c2382b32a3a5,2,147.62,2025-03-29
963170,51,47131dab-a8ad-4290-8afa-a7f7e0b73100,3,184.75,2025-02-26
202056,34,133253ae-2b0a-4630-ac27-babba07917a0,1,427.57,2025-04-24
180073,10,bb643b3e-7641-411b-8cdc-c73561fa2aad,1,467.48,2025-02-22
978264,75,0aa34bbb-f84f-4de4-9d87-7cace75d8b06,2,223.64,2025-06-05
919476,44,bfd526e3-5105-44b6-88be-08b0abfdfdd5,1,83.55,2025-03-19
341505,32,e7c7903c-f6c4-456f-bd8a-fad0e780a879,4,84.47,2025-05-15
354527,28,944b1f8b-a391-4d7f-ab44-824e211900e8,3,335.25,2025-04-21
219131,22,e6f90b68-8975-4de1-9dae-44b57d07b1e4,3,365.17,2025-05-03
470936,72,459591fb-fbbd-4596-8739-9558b890955a,2,225.85,2025-02-17
499104,22,2dca1bf1-c5c6-4fc9-93d3-a1bd698fca79,5,395.59,2025-04-11
419393,45,4cd2842f-4f78-45c3-9b81-884e7bbc5d7e,2,304.92,2025-04-07
871299,39,09733186-1576-4499-bc0d-60bfea49eb2a,2,248.86,2025-02-14
170973,54,440f4ba3-d1dd-458c-b61f-c49a604db737,5,126.26,2025-06-02
903923,31,010469b3-a4fa-41bd-8752-dc184252edf6,1,163.15,2025-02-18
844842,15,29b30479-c7d0-40f6-af93-649dde8f427a,4,270.42,2025-06-08
431704,29,e9719f21-52ef-430f-bf6e-fff11a88be18,1,360.23,2025-04-28
880835,48,8f426274-251f-483e-b4db-963c0a9bae03,2,429.53,2025-05-19
696505,5,a6f10491-d7ca-4db1-a6b8-6cc42118afdf,2,394.13,2025-04-07
288446,4,eff4b287-a210-48bd-8022-b55a1e0a0306,5,103.99,2025-05-05
630000,36,325ff283-bd22-4b20-9fdb-6931f2e8daed,5,231.33,2025-07-07
180382,84,62a7c57a-ad05-403f-9ea8-e44c6ea9e815,4,215.66,2025-04-25
142026,51,c390f28a-3c1b-4692-8fa7-e5c1d10fae51,5,298.42,2025-03-19
581915,74,9e2c81fc-7ed3-4e0f-b339-1652e7583b47,1,103.94,2025-04-30
254802,36,a92b78a9-0353-4d11-bbed-c7327341b38b,5,176.85,2025-07-07
908923,90,7012448a-25b4-402c-bf9e-d267ea64a602,3,452.76,2025-03-03
331333,47,977c0462-e012-451c-b221-feb4dc589229,4,312.16,2025-05-12
195948,98,d3f0f06c-7688-4bb6-8828-bedc5554abfc,5,475.04,2025-06-08
310668,36,93f61cc9-1484-40d2-93c5-a3c305fe2379,1,309.64,2025-07-07
688037,55,91c53e9c-c3e7-4ba5-84a2-9a7b901937d8,1,413.03,2025-04-22
340273,2,c36a3580-550b-4802-afa2-2072943fb4c1,5,353.88,2025-02-26
413906,43,ffe2302f-2e86-4833-829e-1772e0c076e2,5,130.43,2025-05-10
876932,93,f7ce21a9-c66f-455d-8848-8921ec475b15,3,449.3,2025-06-01
192100,36,f4cbaea1-e5a1-4bd0-8e5f-226e208088c1,2,159.65,2025-05-26
686356,9,150723cb-61a1-4951-8a66-f171969f3767,5,125.39,2025-05-22
154879,31,57bc9a22-9fed-4229-83a3-451c74a7469f,3,219.15,2025-03-28
158760,25,2a31260c-1450-422c-90ef-24cd759e643b,1,234.11,2025-05-13
226403,99,bbad3bf5-a746-41e2-99cc-99f7b762d724,5,90.18,2025-05-30
600096,34,df809a3d-019e-46be-a9f2-2ec42c3f30a6,2,252.6,2025-05-31
358719,7,bf98eb44-2365-48a1-86b3-7c5cc1ebd042,1,218.1,2025-02-12
160701,60,125b16fa-96b4-452f-bc9d-5b66828c80df,4,286.57,2025-03-07
642617,30,ed293666-b2af-461b-89b9-bc2c3b373ab3,1,135.66,2025-07-06
730558,48,4961b149-afd0-4234-b38f-62ffa5a69d94,4,218.46,2025-01-16
443460,63,01338034-d039-4358-962e-abab312ae664,4,172.19,2025-01-19
865888,57,c5c06ed6-891c-4481-bbc7-b54095e565ed,4,473.73,2025-01-19
449936,33,da19e067-32af-4734-bbf8-6598be88bf78,4,43.82,2025-07-13
393329,56,2f03092c-8f40-458c-a681-c13c324069d2,2,284.04,2025-06-20
182745,73,0b47947c-dcd3-4446-b74f-f93da0aa8355,1,119.28,2025-02-10
578237,86,ef4b37dd-5601-4ecf-8373-d21ad19f98dd,2,357.24,2025-07-13
676697,65,e80cfa49-f792-4fa9-9a50-1aeabb5cfd20,5,262.39,2025-02-14
603113,42,97cc3116-d877-4163-b540-f15d3bcb4103,1,171.73,2025-02-08
891850,74,49007a95-a64b-45d5-b4dd-9d56715cbef3,1,108.45,2025-01-19
440052,46,1050c8d7-37d7-4fbd-b6d8-180747a179dc,5,65.2,2025-01-14
580399,51,e3137d65-12d3-411f-9d8b-4f1ff31b019b,4,312.88,2025-02-07
418581,94,a46043ee-ce86-4b79-8df4-06d7cb78ca86,2,281.85,2025-05-15
989311,68,969df4ae-b4ac-4605-98da-26293e46c3a7,4,363.66,2025-04-22
190787,52,d0423f69-06be-4e66-9ba3-a74da9483cb2,3,369.77,2025-04-07
580313,43,5e18c84a-389a-496f-92e4-42716dd80cc2,3,430.78,2025-03-29
174915,15,d0f59555-e2a9-4a63-a77a-30f7597a403f,2,126.49,2025-05-29
557918,54,39ae4988-981f-4605-ab98-1ddf21ce047b,5,240.82,2025-02-15
126179,95,7676d0c4-8075-44ee-81c6-c58e59fb7bd2,3,344.8,2025-03-23
698068,79,c9ed0de5-06ed-4198-a2d3-4ffd287ab71d,5,488.29,2025-06-07
520614,91,cde7aee8-e0ea-4d14-844d-7b837bf46890,5,76.97,2025-03-30
281039,53,6e6d15ff-5c94-4f5e-a3a1-fb6b8ff8e2b9,4,350.34,2025-05-01
987121,53,2a9c8855-878c-415f-b045-20d00e8e8571,5,55.39,2025-05-02
813971,11,a0232d70-7f7d-426d-a7e3-b0052bcfd8bb,4,459.54,2025-01-21
769907,28,ac0341ca-27ca-49e3-93ef-b6574c7d8ef6,4,134.19,2025-04-02
656004,21,9a2ab011-6ece-46b1-8b1d-2da6f218b33b,1,398.84,2025-01-20
997193,51,1422b786-24be-46c7-a199-2d71e91e7266,3,470.57,2025-06-15
969081,20,741f3935-e254-47b9-b53f-4d049a93be97,4,242.0,2025-06-14
821362,27,c6a5691a-4de2-4d0b-b6dd-3ee3fb366752,5,370.83,2025-05-12
923454,43,f24287fb-ea46-4a3e-a20d-942dad68b6ba,5,123.92,2025-01-19
516392,92,053c1061-d830-4727-b912-aab591fb0bb0,1,258.51,2025-05-04
202316,71,e98d74bb-c849-4604-bff2-cb2ada33dc83,3,351.37,2025-06-23
757994,61,a2f672f7-7b55-4f42-bea1-f1113242ab86,1,20.74,2025-01-23
852052,51,93427cb9-9f3a-4ad6-85c2-413229c154ec,2,405.77,2025-05-21
779497,5,cde7bbd7-9135-4975-903e-0f2330034a17,1,358.24,2025-03-21
141016,39,718b9d19-f6df-47d2-b18f-97c6a48d6b52,5,172.5,2025-03-23
797112,21,261e9f61-61aa-4bf6-b9e5-f7d4e76ed5fe,3,63.13,2025-06-25
257510,78,ab81cc10-c427-4c20-a9aa-055586bf9fc6,3,359.82,2025-04-15
866389,53,70d4c082-1da2-49e5-825a-8ffbde0f2a88,3,132.1,2025-01-30
219040,63,e6f3f4ef-da58-4631-9e83-154be5ce5a01,4,94.92,2025-05-18
934052,71,266d313a-5e7c-4031-b1eb-0aeb1c91db5b,4,33.08,2025-05-11
559230,3,48079496-6f95-48da-ad76-872e58084f4b,2,34.15,2025-02-06
809624,42,5793f29c-28f0-4601-af20-8690853a1cb7,2,336.79,2025-06-15
994682,50,8379f721-2695-4363-9caf-fbffc3efefce,5,69.31,2025-05-08
173380,95,b9c58187-8f3c-4ff0-82bb-26658fad7676,2,61.99,2025-01-19
546686,1,2885f17f-b110-4d2c-8afc-e2504f49fce2,3,361.29,2025-07-02
693149,57,3e6342c7-ac5f-41a3-bc60-2e12debd685f,3,12.66,2025-07-07
415172,61,7c6b7ad2-73eb-472f-95e9-db62d2c8c01b,3,297.94,2025-07-04
884386,53,b5a20beb-fa96-4eb9-91eb-be5271c5725f,1,317.01,2025-02-17
489754,47,49737fad-56a9-4831-ab3d-17e669661ee8,1,358.05,2025-07-12
864240,71,0b792cf8-b865-4e7a-8a2c-831c020c94aa,3,156.03,2025-04-08
546793,17,1f743315-a692-4e3f-9b39-d2e88a324cdf,1,110.24,2025-04-25
745983,79,812d5fed-1a69-4c27-a3b1-79ce84f8b33b,4,336.13,2025-02-20
642342,31,4fcf929f-6cdc-4577-8eb7-00222973cfe2,1,441.61,2025-06-02
631495,96,19354a64-18d2-40ca-bc14-3e40c6fcd94d,3,322.95,2025-05-27
476418,95,84399889-9e3f-4d3a-a015-8cb5f5cc4de1,2,456.58,2025-02-03
136160,32,40e4e9c7-d3c9-46a5-b6ae-814ecae81ad2,1,360.49,2025-06-05
762193,61,e23f09ae-8e81-4c14-91d5-df433f9f4267,1,294.53,2025-04-01
773875,99,23a2333a-6c4a-4c66-850a-22050e6e3c2f,2,129.17,2025-06-04
760687,37,04a18aeb-ac10-4416-954f-a0fd8a85903d,3,98.3,2025-02-28
206088,9,0d887c5d-b121-488b-9d71-3bee8c3833d3,5,258.32,2025-06-09
538334,52,d731b790-b26e-41ed-ad24-c8ba08ee02b5,3,313.0,2025-04-07
498334,90,12737900-d30e-4be7-a7f3-111cda8b0a43,5,16.13,2025-06-27
828311,43,d34eb6d6-f770-44b0-9561-8d8e1bd02371,4,442.16,2025-06-19
545244,36,f8d4f2f3-a563-48e7-b6d5-98a4d4c14937,3,251.18,2025-06-08
113577,85,21202db2-7a5b-4cde-933e-7566a4bee6ac,3,86.06,2025-02-03
401151,2,68742ba6-f43a-45f4-ae97-d4a4cf3a3175,1,334.98,2025-07-06
338248,53,611de682-dbe7-4c99-9fa1-0afc4d2a7a22,2,41.54,2025-03-25
808484,85,786d15c6-d35c-405f-84a2-5ca5758c5a82,4,228.59,2025-06-07
261860,72,4b8bb4f3-6d0e-4c97-aae5-18a2c31f8d9e,5,113.15,2025-05-18
110354,27,564c1d83-97ff-435e-ae67-cd996e0c441c,5,243.02,2025-06-24
429759,41,7c9ccaa2-9942-4ebf-83d2-9c106a9c6067,2,424.07,2025-06-07
658063,65,d467295a-a575-4c3b-82ff-1b92e46f90d3,2,44.36,2025-05-19
741912,28,7189ce70-221e-46b1-885e-be3c261c5cf5,4,203.09,2025-04-02
866150,55,625f382e-8753-4a5f-84a8-eb5400c42342,2,196.26,2025-07-09
939892,23,75db45e1-0f24-4069-b612-e1d92102aeb1,1,155.32,2025-05-26
754094,23,88ae3224-5030-40c2-8e1d-518b49e777bb,1,446.34,2025-03-22
970624,15,f4728086-35b5-4274-ad7f-d6b0b9ccf764,2,104.72,2025-03-23
490833,62,d4395546-67e8-4ea5-94b6-4c5930338741,3,146.47,2025-02-19
332182,100,938ea69d-bd0f-4006-a139-72c48bf93388,2,73.77,2025-01-23
302318,68,e24216e5-0467-4cfe-b840-bb85c924e524,3,23.62,2025-07-01
436836,58,6c7add00-4ded-4cb9-902e-57d8f45aefeb,3,369.32,2025-02-21
594401,23,c975cafb-ae5d-4e6b-8635-f7863cad8743,3,464.53,2025-03-18
917807,70,02743a1d-4b9f-46d9-b24a-788c1b7e1b0a,1,237.74,2025-03-07
524600,58,42e7dfe0-44d2-44dc-8dc5-700f8303f2de,3,118.2,2025-05-24
925625,31,93a2cc4a-0e9f-4ddd-9fd9-b577da4a70c4,5,33.94,2025-03-10
164632,56,affe08f1-6bcf-4dc1-9694-321bdd0731cd,1,387.01,2025-03-26
892288,22,4a5fa675-3791-4dd2-b271-0de7907827f7,1,450.12,2025-04-02
423824,54,47d7b525-d475-43ec-987d-f1b9ea09670b,2,157.76,2025-03-04
320496,36,b463ae08-2488-4ba2-93d3-3d656a7abd53,1,150.2,2025-05-21
252383,68,5f6b308c-1659-4b2a-bd5f-4bd3e1a0031a,3,403.67,2025-03-18
873729,80,a5a22a31-8e06-46db-ba88-004c4b100022,4,376.69,2025-05-21
311850,11,1bb03fd4-3fd3-40b9-a762-7ccf15334544,5,258.37,2025-06-11
179523,91,0fbf96f6-9427-4ea5-982f-6cbe7cf7dd27,2,66.36,2025-06-16
132916,43,0c777931-e4cd-4a60-ab3f-0b7bf3635c2d,3,369.92,2025-04-12
794173,33,6b0a834a-c409-4863-85e2-3ed9cec1e173,4,300.3,2025-06-17
438858,72,1afcfc0e-8f4e-4e8d-9d01-21a196b12f1f,4,295.2,2025-05-27
706983,66,b9ef5b35-2aeb-4296-9caa-1651e4ac8e36,3,380.96,2025-05-18
417971,8,1d1d1dcc-01aa-4915-a8a2-743eb0fb9577,1,38.58,2025-03-28
113745,44,67932721-6caa-4679-8f84-e30711460429,2,417.78,2025-07-15
729553,8,3a89c30c-312b-4731-8f6d-5bd37abe3813,3,383.49,2025-06-24
418269,22,81bf5361-3655-4008-9461-35017196764b,5,172.66,2025-03-20
500000,92,6b38cd49-94e7-4c80-97e6-69cea504cb79,2,429.1,2025-04-18
121450,15,5dc83303-8d20-4c6d-bf92-5cf4c21773c4,1,399.99,2025-03-16
257507,71,40d84638-32f0-48cf-b457-544658508e52,1,204.9,2025-05-15
847774,36,4eaeee82-a828-48f3-81a6-b422048b9e6f,1,98.26,2025-03-26
185214,25,03298b99-9179-4c99-a204-1ba377cfd1e6,3,123.48,2025-03-11
737526,16,41425432-2c9f-4e06-b121-c6da9e4279b8,4,321.8,2025-02-01
449541,97,a6b6cbe2-64e3-4c17-adf5-7ebbdd201806,4,41.93,2025-04-01
517069,55,9b8042b1-c721-4312-a768-61454ebc4cbc,4,27.42,2025-02-28
651010,51,725c64e2-0f86-4d2c-ae0e-da82bf8ff42d,2,300.48,2025-01-16
135771,7,95991085-1fff-4548-a8f9-1927b1399bda,2,254.98,2025-06-28
348156,3,b2213420-580f-40c1-a91a-0abb84b4495c,3,150.98,2025-05-02
690786,59,78fdf72d-2cf3-47c8-a575-4857114c107e,4,358.94,2025-02-02
212953,69,fe92f0e6-19d4-40db-afec-a35829cae3af,2,156.93,2025-01-14
696489,22,9103dcb3-234b-4fd8-a183-28259735595c,3,54.69,2025-04-26
882470,40,e1791462-a9f9-4784-9d35-e87ed2340fac,2,246.25,2025-04-14
304860,32,687efc93-d27f-4b6c-ac9d-5d3c5a8951e7,4,300.66,2025-03-03
787955,50,e7c578cf-8c6a-41da-921d-7b8d4f100fc3,3,230.92,2025-05-19
681271,35,ce5ae6de-eb75-4225-9c9f-3e480d7c43e8,1,231.48,2025-05-09
655602,40,81490a62-2db8-4e35-8e21-df505d8d60f5,3,310.96,2025-07-02
463213,34,5c8b7dce-7353-4d65-8e58-3f295205ea0a,1,131.77,2025-04-11
390448,50,34add53e-28e5-42c5-ad23-1d50876c98d3,4,52.92,2025-02-26
132178,15,f00dfb37-62bc-4f0b-9eb1-49076b305ba9,1,168.87,2025-06-01
319452,53,1867024a-ad83-42e6-92ec-15d7380355bf,2,53.81,2025-06-27
269874,65,e952d852-a562-4388-968d-5568e7f98984,2,196.2,2025-04-10
773338,41,0767c7ac-735a-40b6-bb19-5020c87d5399,1,65.81,2025-01-28
448589,69,236dbb85-cdfe-4ed3-9bcf-5b6384ad8104,5,288.48,2025-04-11
464786,100,cadba115-8980-40d3-8f10-31303631895e,1,308.42,2025-05-03
